Country or Area,City,Year,Record Type,Value
Italy,Genova,2011,Census - de jure - complete tabulation,586180
Italy,Genova,2011,Estimate - de jure,607442
Italy,Genova,2012,Estimate - de jure,583482
Italy,Giugliano in Campania,2003,Estimate - de jure,103735
Italy,Giugliano in Campania,2004,Estimate - de jure,104843
Italy,Giugliano in Campania,2005,Estimate - de jure,108772
Italy,Giugliano in Campania,2006,Estimate - de jure,109418.5
Italy,Giugliano in Campania,2007,Estimate - de jure,109418.5
Italy,Giugliano in Campania,2008,Estimate - de jure,113686
Italy,Giugliano in Campania,2009,Estimate - de jure,114647.5
Italy,Giugliano in Campania,2010,Estimate - de jure,116723.5
Italy,Giugliano in Campania,2011,Census - de jure - complete tabulation,108793
Italy,Giugliano in Campania,2011,Estimate - de jure,118536
Italy,Giugliano in Campania,2012,Estimate - de jure,109689
Italy,Latina,2001,Census - de jure - complete tabulation,107898
Italy,Latina,2003,Estimate - de jure,110025
Italy,Latina,2004,Estimate - de jure,110986
Italy,Latina,2005,Estimate - de jure,112943
Italy,Latina,2006,Estimate - de jure,113503
Italy,Latina,2007,Estimate - de jure,113503
Italy,Latina,2008,Estimate - de jure,116439
Italy,Latina,2009,Estimate - de jure,117880.5
Italy,Latina,2010,Estimate - de jure,119208
Italy,Latina,2011,Census - de jure - complete tabulation,117892
Italy,Latina,2011,Estimate - de jure,119947.5
Italy,Latina,2012,Estimate - de jure,118593
Italy,Livorno,2001,Census - de jure - complete tabulation,156274
Italy,Livorno,2003,Estimate - de jure,155880
Italy,Livorno,2004,Estimate - de jure,155933
Italy,Livorno,2005,Estimate - de jure,160534
Italy,Livorno,2006,Estimate - de jure,160518
Italy,Livorno,2007,Estimate - de jure,160518
Italy,Livorno,2008,Estimate - de jure,161115
Italy,Livorno,2009,Estimate - de jure,160918.5
Italy,Livorno,2010,Estimate - de jure,160936.5
Italy,Livorno,2011,Census - de jure - complete tabulation,157052
Italy,Livorno,2011,Estimate - de jure,161168.5
Italy,Livorno,2012,Estimate - de jure,156889
Italy,Messina,2001,Census - de jure - complete tabulation,252026
Italy,Messina,2003,Estimate - de jure,248616
Italy,Messina,2004,Estimate - de jure,248104
Italy,Messina,2005,Estimate - de jure,246323
Italy,Messina,2006,Estimate - de jure,245741
Italy,Messina,2007,Estimate - de jure,245741
Italy,Messina,2008,Estimate - de jure,243658
Italy,Messina,2009,Estimate - de jure,243122.5
Italy,Messina,2010,Estimate - de jure,242683.5
Italy,Messina,2011,Census - de jure - complete tabulation,243262
Italy,Messina,2011,Estimate - de jure,241906.5
Italy,Messina,2012,Estimate - de jure,242591
Italy,Milano,2001,Census - de jure - complete tabulation,1256211
Italy,Milano,2003,Estimate - de jure,1271898
Italy,Milano,2004,Estimate - de jure,1285669
Italy,Milano,2005,Estimate - de jure,1308735
Italy,Milano,2006,Estimate - de jure,1306086
Italy,Milano,2007,Estimate - de jure,1306086
Italy,Milano,2008,Estimate - de jure,1296958
Italy,Milano,2009,Estimate - de jure,1301600
Italy,Milano,2010,Estimate - de jure,1315802.5
Italy,Milano,2011,Census - de jure - complete tabulation,1242123
Italy,Milano,2011,Estimate - de jure,1333670
Italy,Milano,2012,Estimate - de jure,1251137
Italy,Modena,2001,Census - de jure - complete tabulation,175502
Italy,Modena,2003,Estimate - de jure,178874
Italy,Modena,2004,Estimate - de jure,179492
Italy,Modena,2005,Estimate - de jure,180469
Italy,Modena,2006,Estimate - de jure,180274.5
Italy,Modena,2007,Estimate - de jure,180274.5
Italy,Modena,2008,Estimate - de jure,181293
Italy,Modena,2009,Estimate - de jure,182460.5
Italy,Modena,2010,Estimate - de jure,183888.5
Italy,Modena,2011,Census - de jure - complete tabulation,179149
Italy,Modena,2011,Estimate - de jure,185178.5
Italy,Modena,2012,Estimate - de jure,179224
Italy,Monza,2001,Census - de jure - complete tabulation,120204
Italy,Monza,2004,Estimate - de jure,121941
Italy,Monza,2005,Estimate - de jure,121961
Italy,Monza,2006,Estimate - de jure,121703
Italy,Monza,2007,Estimate - de jure,121703
Italy,Monza,2008,Estimate - de jure,121108
Italy,Monza,2009,Estimate - de jure,121412.5
Italy,Monza,2010,Estimate - de jure,122128.5
Italy,Monza,2011,Census - de jure - complete tabulation,119856
Italy,Monza,2011,Estimate - de jure,122893.5
Italy,Monza,2012,Estimate - de jure,120184
Italy,Napoli,2001,Census - de jure - complete tabulation,1004500
Italy,Napoli,2003,Estimate - de jure,1000449
Italy,Napoli,2004,Estimate - de jure,997810
Italy,Napoli,2005,Estimate - de jure,984242
Italy,Napoli,2006,Estimate - de jure,979690.5
Italy,Napoli,2007,Estimate - de jure,979690.5
Italy,Napoli,2008,Estimate - de jure,968484
Italy,Napoli,2009,Estimate - de jure,963300.5
Italy,Napoli,2010,Estimate - de jure,961257
Italy,Napoli,2011,Census - de jure - complete tabulation,962003
Italy,Napoli,2011,Estimate - de jure,958156.5
Italy,Napoli,2012,Estimate - de jure,960079
Italy,Novara,2001,Census - de jure - complete tabulation,100910
Italy,Novara,2003,Estimate - de jure,102260
Italy,Novara,2004,Estimate - de jure,102503
Italy,Novara,2005,Estimate - de jure,102817
Italy,Novara,2006,Estimate - de jure,102706
Italy,Novara,2007,Estimate - de jure,102706
Italy,Novara,2008,Estimate - de jure,103143
Italy,Novara,2009,Estimate - de jure,103982.5
Italy,Novara,2010,Estimate - de jure,104693.5
Italy,Novara,2011,Census - de jure - complete tabulation,101952
Italy,Novara,2011,Estimate - de jure,105094.5
Italy,Novara,2012,Estimate - de jure,101836
Italy,Padova,2001,Census - de jure - complete tabulation,204870
Italy,Padova,2003,Estimate - de jure,208938
Italy,Padova,2004,Estimate - de jure,209880
Italy,Padova,2005,Estimate - de jure,210985
Italy,Padova,2006,Estimate - de jure,210643
Italy,Padova,2007,Estimate - de jure,210643
Italy,Padova,2008,Estimate - de jure,211825
Italy,Padova,2009,Estimate - de jure,212462.5
Italy,Padova,2010,Estimate - de jure,213593.5
Italy,Padova,2011,Census - de jure - complete tabulation,206192
Italy,Padova,2011,Estimate - de jure,214148.5
Italy,Padova,2012,Estimate - de jure,206438
Italy,Palermo,2001,Census - de jure - complete tabulation,686722
Italy,Palermo,2003,Estimate - de jure,679730
Italy,Palermo,2004,Estimate - de jure,677504
Italy,Palermo,2005,Estimate - de jure,670820
Italy,Palermo,2006,Estimate - de jure,668686
Italy,Palermo,2007,Estimate - de jure,668686
Italy,Palermo,2008,Estimate - de jure,661752
Italy,Palermo,2009,Estimate - de jure,657757
Italy,Palermo,2010,Estimate - de jure,655979
Italy,Palermo,2011,Census - de jure - complete tabulation,657561
Italy,Palermo,2011,Estimate - de jure,654998
Italy,Palermo,2012,Estimate - de jure,655908
Italy,Parma,2001,Census - de jure - complete tabulation,163457
Italy,Parma,2003,Estimate - de jure,164528
Italy,Parma,2004,Estimate - de jure,169500
Italy,Parma,2005,Estimate - de jure,175789
Italy,Parma,2006,Estimate - de jure,176429
Italy,Parma,2007,Estimate - de jure,176429
Italy,Parma,2008,Estimate - de jure,180891
Italy,Parma,2009,Estimate - de jure,183428
Italy,Parma,2010,Estimate - de jure,185578.5
Italy,Parma,2011,Census - de jure - complete tabulation,175895
Italy,Parma,2011,Estimate - de jure,187692.5
Italy,Parma,2012,Estimate - de jure,176778
Italy,Perugia,2001,Census - de jure - complete tabulation,149125
Italy,Perugia,2003,Estimate - de jure,153857
Italy,Perugia,2004,Estimate - de jure,155850
Italy,Perugia,2005,Estimate - de jure,161390
Italy,Perugia,2006,Estimate - de jure,161667
Italy,Perugia,2007,Estimate - de jure,161667
Italy,Perugia,2008,Estimate - de jure,164580
Italy,Perugia,2009,Estimate - de jure,165937
Italy,Perugia,2010,Estimate - de jure,167418
Italy,Perugia,2011,Census - de jure - complete tabulation,162449
Italy,Perugia,2011,Estimate - de jure,168740
Italy,Perugia,2012,Estimate - de jure,162542
Italy,Pescara,2001,Census - de jure - complete tabulation,116286
Italy,Pescara,2003,Estimate - de jure,122083
Italy,Pescara,2004,Estimate - de jure,122330
Italy,Pescara,2005,Estimate - de jure,122457
Italy,Pescara,2006,Estimate - de jure,122429.5
Italy,Pescara,2007,Estimate - de jure,122429.5
Italy,Pescara,2008,Estimate - de jure,122879
Italy,Pescara,2009,Estimate - de jure,123042
Italy,Pescara,2010,Estimate - de jure,123069.5
Italy,Pescara,2011,Census - de jure - complete tabulation,117166
Italy,Pescara,2011,Estimate - de jure,122990
Italy,Pescara,2012,Estimate - de jure,116969
Italy,Piacenza,2008,Estimate - de jure,101051
Italy,Piacenza,2009,Estimate - de jure,102232.5
Italy,Piacenza,2010,Estimate - de jure,102946.5
Italy,Piacenza,2011,Census - de jure - complete tabulation,100311
Italy,Piacenza,2011,Estimate - de jure,103522
Italy,Piacenza,2012,Estimate - de jure,100519
Italy,Prato,2001,Census - de jure - complete tabulation,172499
Italy,Prato,2003,Estimate - de jure,176013
Italy,Prato,2004,Estimate - de jure,178344
Italy,Prato,2005,Estimate - de jure,183823
Italy,Prato,2006,Estimate - de jure,184741.5
Italy,Prato,2007,Estimate - de jure,184741.5
Italy,Prato,2008,Estimate - de jure,185232
Italy,Prato,2009,Estimate - de jure,185944.5
Italy,Prato,2010,Estimate - de jure,187404.5
Italy,Prato,2011,Census - de jure - complete tabulation,185456
Italy,Prato,2011,Estimate - de jure,188295
Italy,Prato,2012,Estimate - de jure,186022
Italy,Ravenna,2001,Census - de jure - complete tabulation,134631
Italy,Ravenna,2003,Estimate - de jure,139021
Italy,Ravenna,2004,Estimate - de jure,143005
Italy,Ravenna,2005,Estimate - de jure,149084
Italy,Ravenna,2006,Estimate - de jure,150069.5
Italy,Ravenna,2007,Estimate - de jure,150069.5
Italy,Ravenna,2008,Estimate - de jure,154438
Italy,Ravenna,2009,Estimate - de jure,156728
Italy,Ravenna,2010,Estimate - de jure,158100
Italy,Ravenna,2011,Census - de jure - complete tabulation,153740
Italy,Ravenna,2011,Estimate - de jure,159215.5
Italy,Ravenna,2012,Estimate - de jure,153873
Italy,Reggio di Calabria,2001,Census - de jure - complete tabulation,180353
Italy,Reggio di Calabria,2003,Estimate - de jure,181440
Italy,Reggio di Calabria,2004,Estimate - de jure,182241
Italy,Reggio di Calabria,2005,Estimate - de jure,184369
Italy,Reggio di Calabria,2006,Estimate - de jure,184274
Italy,Reggio di Calabria,2007,Estimate - de jure,184274
Italy,Reggio di Calabria,2008,Estimate - de jure,185596
Italy,Reggio di Calabria,2009,Estimate - de jure,185737.5
Italy,Reggio di Calabria,2010,Estimate - de jure,186200.5
Italy,Reggio di Calabria,2011,Census - de jure - complete tabulation,180817
Italy,Reggio di Calabria,2011,Estimate - de jure,186497
Italy,Reggio di Calabria,2012,Estimate - de jure,180703
Italy,Reggio nell'Emilia,2001,Census - de jure - complete tabulation,141877
Italy,Reggio nell'Emilia,2003,Estimate - de jure,146705
Italy,Reggio nell'Emilia,2004,Estimate - de jure,150948
Italy,Reggio nell'Emilia,2005,Estimate - de jure,157388
Italy,Reggio nell'Emilia,2006,Estimate - de jure,158598.5
Italy,Reggio nell'Emilia,2007,Estimate - de jure,158598.5
Italy,Reggio nell'Emilia,2008,Estimate - de jure,164050
Italy,Reggio nell'Emilia,2009,Estimate - de jure,166590.5
Italy,Reggio nell'Emilia,2010,Estimate - de jure,168883
Italy,Reggio nell'Emilia,2011,Census - de jure - complete tabulation,162082
Italy,Reggio nell'Emilia,2011,Estimate - de jure,170887
Italy,Reggio nell'Emilia,2012,Estimate - de jure,163249
Italy,Rimini,2001,Census - de jure - complete tabulation,128656
Italy,Rimini,2003,Estimate - de jure,131785
Italy,Rimini,2004,Estimate - de jure,133243
Italy,Rimini,2005,Estimate - de jure,135682
Italy,Rimini,2006,Estimate - de jure,136602.5
Italy,Rimini,2007,Estimate - de jure,136602.5
Italy,Rimini,2008,Estimate - de jure,139350
Italy,Rimini,2009,Estimate - de jure,140821
Italy,Rimini,2010,Estimate - de jure,142413
Italy,Rimini,2011,Census - de jure - complete tabulation,139601
Italy,Rimini,2011,Estimate - de jure,143937.5
Italy,Rimini,2012,Estimate - de jure,141729
Italy,ROMA,2001,Census - de jure - complete tabulation,2546804
Italy,ROMA,2003,Estimate - de jure,2542003
Italy,ROMA,2004,Estimate - de jure,2547938
Italy,ROMA,2005,Estimate - de jure,2547677
Italy,ROMA,2006,Estimate - de jure,2626640
Italy,ROMA,2007,Estimate - de jure,2626640
Italy,ROMA,2008,Estimate - de jure,2710932
Italy,ROMA,2009,Estimate - de jure,2734071.5
Italy,ROMA,2010,Estimate - de jure,2752636.5
Italy,ROMA,2011,Census - de jure - complete tabulation,2617175
Italy,ROMA,2011,Estimate - de jure,2771584.5
Italy,ROMA,2012,Estimate - de jure,2626553
Italy,Salerno,2001,Census - de jure - complete tabulation,138188
Italy,Salerno,2003,Estimate - de jure,136678
Italy,Salerno,2004,Estimate - de jure,136248
Italy,Salerno,2005,Estimate - de jure,134820
Italy,Salerno,2006,Estimate - de jure,133805
Italy,Salerno,2007,Estimate - de jure,133805
Italy,Salerno,2008,Estimate - de jure,140427
Italy,Salerno,2009,Estimate - de jure,140096.5
Italy,Salerno,2010,Estimate - de jure,139361.5
Italy,Salerno,2011,Census - de jure - complete tabulation,132608
Italy,Salerno,2011,Estimate - de jure,138869
Italy,Salerno,2012,Estimate - de jure,132333
Italy,Sassari,2001,Census - de jure - complete tabulation,120729
Italy,Sassari,2003,Estimate - de jure,121849
Italy,Sassari,2004,Estimate - de jure,123389
Italy,Sassari,2005,Estimate - de jure,127893
Italy,Sassari,2006,Estimate - de jure,128252
Italy,Sassari,2007,Estimate - de jure,128252
Italy,Sassari,2008,Estimate - de jure,130162
Italy,Sassari,2009,Estimate - de jure,130336
Italy,Sassari,2010,Estimate - de jure,130512
Italy,Sassari,2011,Census - de jure - complete tabulation,123782
Italy,Sassari,2011,Estimate - de jure,130637
Italy,Sassari,2012,Estimate - de jure,124648
Italy,Siracusa,2001,Census - de jure - complete tabulation,123657
Italy,Siracusa,2003,Estimate - de jure,123022
Italy,Siracusa,2004,Estimate - de jure,123177
Italy,Siracusa,2005,Estimate - de jure,122972
Italy,Siracusa,2006,Estimate - de jure,123148
Italy,Siracusa,2007,Estimate - de jure,123148
Italy,Siracusa,2008,Estimate - de jure,123927
Italy,Siracusa,2009,Estimate - de jure,123925.5
Italy,Siracusa,2010,Estimate - de jure,123809
Italy,Siracusa,2011,Census - de jure - complete tabulation,118385
Italy,Siracusa,2011,Estimate - de jure,123613
Italy,Siracusa,2012,Estimate - de jure,118543
Italy,Taranto,2001,Census - de jure - complete tabulation,202033
Italy,Taranto,2003,Estimate - de jure,199131
Italy,Taranto,2004,Estimate - de jure,199072
Italy,Taranto,2005,Estimate - de jure,197582
Italy,Taranto,2006,Estimate - de jure,196975.5
Italy,Taranto,2007,Estimate - de jure,196975.5
Italy,Taranto,2008,Estimate - de jure,194857
Italy,Taranto,2009,Estimate - de jure,193578.5
Italy,Taranto,2010,Estimate - de jure,192474
Italy,Taranto,2011,Census - de jure - complete tabulation,200154
Italy,Taranto,2011,Estimate - de jure,191113
Italy,Taranto,2012,Estimate - de jure,199332
Italy,Terni,2001,Census - de jure - complete tabulation,105018
Italy,Terni,2003,Estimate - de jure,108403
Italy,Terni,2004,Estimate - de jure,108701
Italy,Terni,2005,Estimate - de jure,109569
Italy,Terni,2006,Estimate - de jure,109692.5
Italy,Terni,2007,Estimate - de jure,109692.5
Italy,Terni,2008,Estimate - de jure,111642
Italy,Terni,2009,Estimate - de jure,112378
Italy,Terni,2010,Estimate - de jure,113029.5
Italy,Terni,2011,Census - de jure - complete tabulation,109193
Italy,Terni,2011,Estimate - de jure,113368.5
Italy,Terni,2012,Estimate - de jure,109246
Italy,Torino,2001,Census - de jure - complete tabulation,865263
Italy,Torino,2003,Estimate - de jure,867857
Italy,Torino,2004,Estimate - de jure,885056
Italy,Torino,2005,Estimate - de jure,900608
Italy,Torino,2006,Estimate - de jure,900588.5
Italy,Torino,2007,Estimate - de jure,900588.5
Italy,Torino,2008,Estimate - de jure,910283
Italy,Torino,2009,Estimate - de jure,909181.5
Italy,Torino,2010,Estimate - de jure,908550.5
Italy,Torino,2011,Census - de jure - complete tabulation,872367
Italy,Torino,2011,Estimate - de jure,906671.5
Italy,Torino,2012,Estimate - de jure,870702
Italy,Trento,2001,Census - de jure - complete tabulation,104946
Italy,Trento,2003,Estimate - de jure,108577
Italy,Trento,2004,Estimate - de jure,109360
Italy,Trento,2005,Estimate - de jure,111044
Italy,Trento,2006,Estimate - de jure,111381
Italy,Trento,2007,Estimate - de jure,111381
Italy,Trento,2008,Estimate - de jure,113334
Italy,Trento,2009,Estimate - de jure,114873.5
Italy,Trento,2010,Estimate - de jure,115904.5
Italy,Trento,2011,Census - de jure - complete tabulation,114198
Italy,Trento,2011,Estimate - de jure,116681.5
Italy,Trento,2012,Estimate - de jure,114802
Italy,Trieste,2001,Census - de jure - complete tabulation,211184
Italy,Trieste,2003,Estimate - de jure,208309
Italy,Trieste,2004,Estimate - de jure,207689
Italy,Trieste,2005,Estimate - de jure,206058
Italy,Trieste,2006,Estimate - de jure,205710.5
Italy,Trieste,2007,Estimate - de jure,205710.5
Italy,Trieste,2008,Estimate - de jure,205587
Italy,Trieste,2009,Estimate - de jure,205432
Italy,Trieste,2010,Estimate - de jure,205530
Italy,Trieste,2011,Census - de jure - complete tabulation,202123
Italy,Trieste,2011,Estimate - de jure,205364.5
Italy,Trieste,2012,Estimate - de jure,201481
Italy,Venezia,2001,Census - de jure - complete tabulation,271073
Italy,Venezia,2003,Estimate - de jure,271663
